epoch,step,L_total,L_simple,L_joints,L_vel,L_foot,VL_total,VL_simple,VL_joints,VL_vel,VL_foot
9,10368,5.144364833831787,3.139181613922119,153.31329345703125,0.04691066965460777,4.251396179199219,-,-,-,-,-
9,10496,9.352651596069336,5.948429107666016,294.22125244140625,0.04624542221426964,4.157645225524902,-,-,-,-,-
9,10624,7.410910606384277,4.7100419998168945,231.83328247070312,0.04982196167111397,3.327141761779785,-,-,-,-,-
9,10752,7.823421001434326,4.835395336151123,238.35247802734375,0.050542525947093964,5.539590358734131,-,-,-,-,-
9,10880,8.956543922424316,5.733930587768555,283.5932922363281,0.048867251724004745,3.3781368732452393,6.491238594055176,4.191745281219482,206.53631591796875,0.04504060745239258,1.890892505645752
9,11008,7.4258527755737305,4.794022560119629,236.49481201171875,0.050588708370923996,2.1629316806793213,-,-,-,-,-
9,11136,4.5322699546813965,2.855847120285034,139.42132568359375,0.04875083640217781,2.3345882892608643,-,-,-,-,-
9,11264,5.905267715454102,3.7629215717315674,185.1240234375,0.05034782364964485,2.407585620880127,-,-,-,-,-
9,11392,6.398967266082764,4.074654579162598,200.888916015625,0.04817136004567146,2.672518491744995,-,-,-,-,-
9,11520,4.297354221343994,2.748547315597534,134.1206512451172,0.04613666981458664,1.6146363019943237,9.129630088806152,5.959397792816162,295.3103942871094,0.047451701015233994,1.6967707872390747
9,11648,5.82175350189209,3.7302117347717285,183.2095489501953,0.044967539608478546,2.144785165786743,-,-,-,-,-
9,11776,6.605698585510254,4.2065205574035645,206.30902099609375,0.04963380843400955,2.864542245864868,-,-,-,-,-
9,11904,7.437437534332275,4.782770156860352,235.5299072265625,0.05108500272035599,2.482832670211792,-,-,-,-,-
9,12032,7.409328460693359,4.801547527313232,237.1558837890625,0.04604049026966095,1.9018166065216064,-,-,-,-,-
9,12160,5.923739910125732,3.8013107776641846,186.637939453125,0.04870571196079254,2.073439121246338,8.869964599609375,5.709727764129639,282.2850646972656,0.051984019577503204,2.8540198802948
9,12288,7.101814270019531,4.532193660736084,223.73849487304688,0.05345908924937248,2.7877652645111084,-,-,-,-,-
9,12416,9.669355392456055,6.2472310066223145,308.92938232421875,0.05745299160480499,2.7537734508514404,-,-,-,-,-
9,12544,6.60528039932251,4.270411968231201,210.59469604492188,0.04730333015322685,1.8161821365356445,-,-,-,-,-
9,12672,5.349964141845703,3.410607099533081,167.10824584960938,0.046600136905908585,2.2167446613311768,-,-,-,-,-
9,12800,11.849907875061035,7.668063163757324,381.2740783691406,0.04698273539543152,3.2212088108062744,6.606997489929199,4.231100559234619,208.4237518310547,0.046521950513124466,2.45137095451355
9,12928,12.712198257446289,8.307058334350586,413.140380859375,0.04809935390949249,2.2563631534576416,-,-,-,-,-
9,13056,6.9310126304626465,4.456442832946777,220.12513732910156,0.04692796617746353,2.2639076709747314,-,-,-,-,-
9,13184,8.786023139953613,5.7101640701293945,282.7263488769531,0.04787207394838333,2.00722336769104,-,-,-,-,-
9,13312,8.977264404296875,5.746670246124268,284.1439208984375,0.05399034544825554,3.351640224456787,-,-,-,-,-
9,13440,7.811861991882324,5.012377738952637,247.86590576171875,0.044813595712184906,2.760119676589966,8.627291679382324,5.607029914855957,277.6934509277344,0.04279734194278717,2.0053043365478516
9,13568,6.707216739654541,4.312835216522217,212.2804412841797,0.04665100947022438,2.24926495552063,-,-,-,-,-
9,13696,5.971569538116455,3.677375078201294,180.53042602539062,0.04517816752195358,4.437121391296387,-,-,-,-,-
9,13824,7.036121845245361,4.556170463562012,224.2449493408203,0.05111980438232422,1.8638180494308472,-,-,-,-,-
9,13952,5.808036804199219,3.640936851501465,178.7248077392578,0.0515366829931736,3.2831530570983887,-,-,-,-,-
9,14080,6.163185119628906,3.8276679515838623,187.40011596679688,0.05067763477563858,4.108382701873779,5.113531589508057,3.288116455078125,161.32656860351562,0.04766881465911865,1.644805908203125
9,14208,5.859692096710205,3.724689483642578,182.75738525390625,0.05371490493416786,2.5371406078338623,-,-,-,-,-
9,14336,10.3420991897583,6.705195903778076,332.2337341308594,0.05517847090959549,2.593876600265503,-,-,-,-,-
9,14464,10.289045333862305,6.6096110343933105,327.9905090332031,0.04846078157424927,3.510680675506592,-,-,-,-,-
9,14592,5.232693672180176,3.3572423458099365,164.3838348388672,0.04672540724277496,1.848876953125,-,-,-,-,-
9,14720,10.541775703430176,6.717376708984375,333.1186218261719,0.05427497997879982,4.38938570022583,5.222165107727051,3.309509515762329,161.56497192382812,0.050003405660390854,2.4700212478637695
9,14848,6.010750770568848,3.8637144565582275,189.95655822753906,0.04513782635331154,2.0233280658721924,-,-,-,-,-
9,14976,7.593509674072266,4.781512260437012,235.4495391845703,0.05319659411907196,4.043060302734375,-,-,-,-,-
9,15104,8.210196495056152,4.949731349945068,243.72084045410156,0.05477689206600189,7.684798240661621,-,-,-,-,-
9,15232,8.134068489074707,5.1262922286987305,252.87646484375,0.04983476176857948,4.291769981384277,-,-,-,-,-
9,15360,5.333197116851807,3.3420681953430176,163.62460327148438,0.050823889672756195,3.0405898094177246,7.422612190246582,4.575577259063721,225.32803344726562,0.053494375199079514,5.402604103088379
9,15488,5.487217903137207,3.3867928981781006,166.51040649414062,0.04710057005286217,3.882202625274658,-,-,-,-,-
9,15616,7.376523017883301,4.693584442138672,231.2251434326172,0.04849960282444954,3.2218809127807617,-,-,-,-,-
9,15744,8.054019927978516,4.920523166656494,242.95787048339844,0.051147978752851486,6.527708530426025,-,-,-,-,-
9,15872,5.370771884918213,3.412294387817383,167.14266967773438,0.048651255667209625,2.383993148803711,-,-,-,-,-
9,16000,11.15326976776123,6.983579158782959,346.3766784667969,0.05041205883026123,6.555121898651123,9.394064903259277,5.802511215209961,287.3193359375,0.050612498074769974,6.677470684051514
9,16128,7.953766345977783,4.788443088531494,235.93162536621094,0.05190659314393997,7.5410027503967285,-,-,-,-,-
9,16256,5.885086536407471,3.753222942352295,184.01856994628906,0.05052540451288223,2.4115264415740967,-,-,-,-,-
9,16384,7.391837120056152,4.673735618591309,230.31478881835938,0.052001990377902985,3.629518985748291,-,-,-,-,-
9,16512,5.812251091003418,3.6524670124053955,179.22573852539062,0.05085054785013199,3.166764259338379,-,-,-,-,-
9,16640,4.6891350746154785,2.9608139991760254,144.46795654296875,0.048006363213062286,2.3563480377197266,3.9289956092834473,2.451739549636841,118.73363494873047,0.04254795238375664,2.4737179279327393
9,16768,8.047311782836914,5.076595783233643,249.8655548095703,0.057913586497306824,4.1414666175842285,-,-,-,-,-
9,16896,6.291969299316406,3.955388307571411,194.2283172607422,0.04761272668838501,3.4668500423431396,-,-,-,-,-
9,17024,10.655292510986328,6.925731182098389,343.3044128417969,0.05505562573671341,2.414613962173462,-,-,-,-,-
9,17152,6.661860942840576,4.235187530517578,208.28004455566406,0.046668436378240585,2.972043514251709,-,-,-,-,-
9,17280,7.857089042663574,5.075911521911621,250.7174072265625,0.05147503688931465,2.225282907485962,6.9602532386779785,4.406205177307129,217.18798828125,0.0504218228161335,3.31746768951416
9,17408,8.725994110107422,5.547079086303711,274.2659606933594,0.0493626669049263,3.8689193725585938,-,-,-,-,-
9,17536,5.69907808303833,3.600013017654419,176.64453125,0.050589900463819504,2.8202953338623047,-,-,-,-,-
9,17664,10.111456871032715,6.4286885261535645,318.4403381347656,0.05320632457733154,4.45158052444458,-,-,-,-,-
9,17792,7.958555698394775,5.035133361816406,248.2510223388672,0.05128936097025871,3.8962252140045166,-,-,-,-,-
9,17920,8.008210182189941,5.1294755935668945,253.3178253173828,0.0522041954100132,2.9335200786590576,8.030868530273438,4.953216552734375,244.21221923828125,0.05255879461765289,5.829709529876709
9,18048,7.474924564361572,4.708086967468262,232.3834228515625,0.05124571919441223,3.917574405670166,-,-,-,-,-
9,18176,10.337590217590332,6.697360038757324,331.94195556640625,0.05290639027953148,2.6790480613708496,-,-,-,-,-
9,18304,8.29991340637207,5.230245590209961,258.42010498046875,0.04996075853705406,4.355060577392578,-,-,-,-,-
9,18432,5.75754451751709,3.453739643096924,168.92645263671875,0.048701535910367966,5.658382415771484,-,-,-,-,-
9,18560,10.397947311401367,6.742956638336182,334.08087158203125,0.0540146604180336,2.601682424545288,8.254144668579102,5.238370418548584,258.0623474121094,0.057290688157081604,3.778602123260498
9,18688,8.003816604614258,5.079277038574219,250.5334930419922,0.05395520105957985,3.652492046356201,-,-,-,-,-
9,18816,6.552887439727783,4.160845756530762,205.11160278320312,0.043735381215810776,2.97189998626709,-,-,-,-,-
9,18944,8.373790740966797,5.3384857177734375,263.97796630859375,0.04657452926039696,3.489513874053955,-,-,-,-,-
9,19072,5.477421283721924,3.302259922027588,161.71165466308594,0.05064377561211586,5.074007987976074,-,-,-,-,-
9,19200,9.533833503723145,6.212831974029541,308.10888671875,0.052720434963703156,1.871933102607727,6.033012866973877,3.6924102306365967,181.05667114257812,0.04781875014305115,4.822171211242676
9,19328,7.546678066253662,4.694349765777588,231.50518798828125,0.047938499599695206,4.8933844566345215,-,-,-,-,-
9,19456,4.4107208251953125,2.758666515350342,133.84837341308594,0.04683549702167511,2.6673483848571777,-,-,-,-,-
9,19584,7.003167152404785,4.437283992767334,218.60560607910156,0.047527141869068146,3.3230018615722656,-,-,-,-,-
9,19712,7.170851707458496,4.570249557495117,225.52139282226562,0.05040382221341133,2.949846029281616,-,-,-,-,-
9,19840,7.801735877990723,5.0045013427734375,246.89218139648438,0.04639310762286186,2.8192009925842285,7.230274677276611,4.637705326080322,228.93795776367188,0.04731424152851105,2.5587568283081055
9,19968,5.551799774169922,3.5510289669036865,174.18418884277344,0.048228614032268524,2.1070029735565186,-,-,-,-,-
9,20096,5.8240227699279785,3.753413677215576,184.98007202148438,0.042166221886873245,1.7864232063293457,-,-,-,-,-
9,20224,4.9511871337890625,3.1651039123535156,154.95286560058594,0.04983406141400337,1.867202639579773,-,-,-,-,-
9,20352,7.802450180053711,4.973135948181152,245.22921752929688,0.056315477937459946,3.207061529159546,-,-,-,-,-
9,20480,6.940508842468262,4.481536865234375,220.6656951904297,0.05146382004022598,2.0085160732269287,8.635852813720703,5.612730979919434,278.2297668457031,0.04382247105240822,1.9700103998184204
9,20608,10.067689895629883,6.54233980178833,323.931884765625,0.05072800815105438,2.3530404567718506,-,-,-,-,-
9,20736,5.314493656158447,3.405755043029785,167.0400390625,0.03914416953921318,1.991938829421997,-,-,-,-,-
9,20864,5.859914779663086,3.7105789184570312,182.02081298828125,0.049176666885614395,2.7995121479034424,-,-,-,-,-
9,20992,5.7190375328063965,3.6102519035339355,176.93411254882812,0.050728242844343185,2.887164831161499,-,-,-,-,-
9,21120,7.469976902008057,4.844182014465332,239.03335571289062,0.048881325870752335,1.8658030033111572,7.016158103942871,4.475510597229004,220.47537231445312,0.04626176506280899,2.8963165283203125
9,21248,9.733357429504395,6.185635566711426,306.3245544433594,0.056815482676029205,4.276609897613525,-,-,-,-,-
9,21376,9.029257774353027,5.876709938049316,291.6520690917969,0.042661476880311966,1.933659315109253,-,-,-,-,-
9,21504,6.286744594573975,3.9429433345794678,194.32518005371094,0.05037648230791092,3.5017316341400146,-,-,-,-,-
9,21632,5.228201866149902,3.221646785736084,157.75074768066406,0.04485628381371498,3.8419156074523926,-,-,-,-,-
9,21760,8.144454956054688,5.260256767272949,259.9543151855469,0.04548703879117966,2.3916823863983154,11.829193115234375,7.487157821655273,371.5499572753906,0.05646742135286331,5.700680255889893
9,21888,7.714132785797119,4.7481865882873535,233.7066192626953,0.051933653652668,5.769464015960693,-,-,-,-,-
9,22016,5.581131935119629,3.4940342903137207,171.11233520507812,0.050647396594285965,3.253267765045166,-,-,-,-,-
9,22144,10.925336837768555,7.067860126495361,350.9590759277344,0.04802102595567703,2.998647451400757,-,-,-,-,-
9,22272,11.79810905456543,7.594510078430176,377.3615417480469,0.05097945034503937,3.790032148361206,-,-,-,-,-
9,22400,8.791929244995117,5.637184143066406,278.3634033203125,0.05049271136522293,3.206188678741455,4.059075832366943,2.4951088428497314,121.22660064697266,0.04578585550189018,3.059152841567993
9,22528,9.061881065368652,5.748333930969238,284.31048583984375,0.04823237657546997,4.222107887268066,-,-,-,-,-
9,22656,6.484655380249023,4.058609485626221,199.41738891601562,0.05013551563024521,3.8173635005950928,-,-,-,-,-
9,22784,6.96853494644165,4.349053859710693,213.86148071289062,0.049008555710315704,4.318582057952881,-,-,-,-,-
9,22912,5.824892520904541,3.4936437606811523,171.5651397705078,0.050136033445596695,5.654613018035889,-,-,-,-,-
9,23040,7.463265895843506,4.615750789642334,227.3880157470703,0.05368863791227341,5.199466228485107,5.37660551071167,3.374310255050659,165.2307586669922,0.05050622299313545,2.994811773300171
9,23168,6.678005218505859,4.265563488006592,209.9441680908203,0.048882048577070236,2.641183376312256,-,-,-,-,-
9,23296,6.0965681076049805,3.8229739665985107,187.79351806640625,0.04710153490304947,3.4855728149414062,-,-,-,-,-
9,23424,5.352351188659668,3.248370885848999,158.75254821777344,0.04571232944726944,4.70742130279541,-,-,-,-,-
9,23552,11.480951309204102,7.488601207733154,371.8642578125,0.048034995794296265,2.2567286491394043,-,-,-,-,-
9,23680,6.8733906745910645,4.319782733917236,212.96875,0.045788880437612534,3.7813122272491455,4.282174110412598,2.7063751220703125,131.17263793945312,0.05068056285381317,2.133917808532715
9,23808,6.958441257476807,4.469857692718506,219.76583862304688,0.0523565448820591,2.3856892585754395,-,-,-,-,-
9,23936,6.156612396240234,3.8328428268432617,188.37742614746094,0.051530059427022934,3.8846516609191895,-,-,-,-,-
9,24064,7.484704971313477,4.699656963348389,231.61219787597656,0.04944971948862076,4.19476318359375,-,-,-,-,-
9,24192,5.0931501388549805,3.2293102741241455,157.9058380126953,0.04832173138856888,2.3645949363708496,-,-,-,-,-
9,24320,7.874423980712891,4.927258014678955,243.4989776611328,0.049737848341464996,4.62438440322876,6.584671974182129,4.046667575836182,198.50213623046875,0.05513959378004074,4.978438854217529
9,24448,6.910951137542725,4.3586530685424805,214.857177734375,0.04375145956873894,3.599747896194458,-,-,-,-,-
9,24576,4.77178955078125,3.04370379447937,148.72300720214844,0.04021630436182022,2.006394863128662,-,-,-,-,-
9,24704,5.292229652404785,3.214855194091797,156.9581756591797,0.05295652151107788,4.548359394073486,-,-,-,-,-
9,24832,6.442960262298584,3.936453104019165,193.29052734375,0.04947055131196976,5.241318225860596,-,-,-,-,-
9,24960,4.083529472351074,2.5997161865234375,126.367431640625,0.049142926931381226,1.7099614143371582,8.175678253173828,5.152915954589844,254.2913818359375,0.05174970626831055,4.280988693237305
9,25088,6.125428199768066,3.815542221069336,187.73171997070312,0.0431671217083931,3.894012689590454,-,-,-,-,-
9,25216,5.231176853179932,3.2464852333068848,158.56973266601562,0.05142538994550705,3.475689172744751,-,-,-,-,-
9,25344,4.882940292358398,3.0164737701416016,147.11448669433594,0.051313143223524094,3.440091371536255,-,-,-,-,-
9,25472,6.729106426239014,4.377870559692383,215.799560546875,0.044567886739969254,1.486724853515625,-,-,-,-,-
9,25600,6.540787696838379,4.052190780639648,199.1094970703125,0.048119813203811646,4.493815898895264,6.837089538574219,4.1007466316223145,201.15548706054688,0.05246869847178459,6.72319221496582
9,25728,5.106823444366455,3.0490200519561768,148.90609741210938,0.04874764755368233,5.199945449829102,-,-,-,-,-
9,25856,8.031136512756348,5.167113780975342,255.18504333496094,0.048122502863407135,2.640495538711548,-,-,-,-,-
9,25984,9.578991889953613,6.065131187438965,300.60028076171875,0.04912474751472473,4.587337017059326,-,-,-,-,-
9,26112,8.14657211303711,5.213141918182373,257.4693908691406,0.05240773409605026,3.0632786750793457,-,-,-,-,-
9,26130,4.348631858825684,2.6206390857696533,127.12090301513672,0.04313397780060768,4.136497974395752,6.145037651062012,3.887420654296875,191.04022216796875,0.04859304055571556,2.9862146377563477
10,128,6.730686664581299,4.322507381439209,212.93453979492188,0.0478595606982708,2.309741735458374,-,-,-,-,-
10,256,5.990104675292969,3.817363739013672,187.95455932617188,0.044232986867427826,2.489626407623291,-,-,-,-,-
10,384,7.391098976135254,4.713885307312012,232.2930145263672,0.054768189787864685,2.9951512813568115,-,-,-,-,-
10,512,8.69505500793457,5.5730743408203125,275.33990478515625,0.05776797607541084,3.1081349849700928,-,-,-,-,-
10,640,7.938917636871338,5.082688331604004,251.1380157470703,0.04707777500152588,2.9777164459228516,5.613752365112305,3.6137778759002686,177.04074096679688,0.04828239232301712,1.8128448724746704
10,768,5.605704307556152,3.596820592880249,176.24562072753906,0.04971145838499069,1.9671647548675537,-,-,-,-,-
10,896,7.625776290893555,4.862915515899658,240.09365844726562,0.04574991762638092,3.161740779876709,-,-,-,-,-
10,1024,6.992583751678467,4.521956443786621,222.84259033203125,0.048795007169246674,1.934059500694275,-,-,-,-,-
10,1152,6.115222930908203,3.80543851852417,186.75265502929688,0.052090518176555634,3.9016735553741455,-,-,-,-,-
10,1280,6.076309680938721,3.8703629970550537,190.23316955566406,0.04437636956572533,2.5923850536346436,6.042713642120361,3.846331834793091,188.5748748779297,0.05302496626973152,2.576082229614258
10,1408,9.19735336303711,5.922787189483643,293.3083190917969,0.048457901924848557,2.9302477836608887,-,-,-,-,-
10,1536,7.95594596862793,5.025222301483154,247.96726989746094,0.05230742692947388,3.9874305725097656,-,-,-,-,-
10,1664,6.5330963134765625,4.216468334197998,207.77847290039062,0.0481937900185585,1.9064912796020508,-,-,-,-,-
10,1792,8.684371948242188,5.420742034912109,267.5933532714844,0.05640449747443199,5.312924385070801,-,-,-,-,-
10,1920,8.228012084960938,5.117857933044434,252.30300903320312,0.0482659749686718,5.388580322265625,5.921634674072266,3.7040717601776123,181.12864685058594,0.05135064572095871,3.549262762069702
10,2048,6.482720375061035,4.105094909667969,201.51962280273438,0.04693330079317093,3.154966115951538,-,-,-,-,-
10,2176,7.176084518432617,4.620955467224121,228.28956604003906,0.04674355313181877,2.254899263381958,-,-,-,-,-
10,2304,5.869990825653076,3.7262990474700928,183.22372436523438,0.04682903736829758,2.646249771118164,-,-,-,-,-
10,2432,5.685861110687256,3.5621516704559326,174.4488067626953,0.04798594489693642,3.3123533725738525,-,-,-,-,-
10,2560,4.753851890563965,2.992025375366211,146.1208953857422,0.04762812703847885,2.529895305633545,5.94601583480835,3.8222861289978027,187.92567443847656,0.048768945038318634,1.9570412635803223
10,2688,6.187216758728027,3.956601858139038,194.48550415039062,0.04627527669072151,2.3948495388031006,-,-,-,-,-
10,2816,10.326706886291504,6.721837997436523,333.4096374511719,0.051882676780223846,2.1889054775238037,-,-,-,-,-
10,2944,10.47492790222168,6.816425800323486,338.2801513671875,0.047565825283527374,2.28134822845459,-,-,-,-,-
10,3072,9.344766616821289,6.076040267944336,300.6260986328125,0.051246751099824905,2.1121904850006104,-,-,-,-,-
10,3200,8.315595626831055,5.326023578643799,263.5681457519531,0.0467972531914711,3.070932149887085,6.115557670593262,3.913334846496582,192.28330993652344,0.046790990978479385,2.325989007949829
10,3328,5.693559169769287,3.635772943496704,178.53817749023438,0.04961986094713211,2.227846622467041,-,-,-,-,-
10,3456,5.0378594398498535,3.1367404460906982,152.88467407226562,0.05302219092845917,3.1924970149993896,-,-,-,-,-
10,3584,5.309706211090088,3.174623727798462,155.27838134765625,0.0500180646777153,5.322807312011719,-,-,-,-,-
10,3712,5.761394500732422,3.5963799953460693,176.14251708984375,0.049968887120485306,3.5362064838409424,-,-,-,-,-
10,3840,4.0213303565979,2.52457594871521,122.09283447265625,0.047504015266895294,2.2832202911376953,6.9838337898254395,4.421732425689697,217.75999450683594,0.048648204654455185,3.3585314750671387
10,3968,6.265153408050537,3.900935173034668,191.58116149902344,0.04954995959997177,3.988568067550659,-,-,-,-,-
10,4096,7.352370262145996,4.733379364013672,233.3306427001953,0.049684684723615646,2.3600027561187744,-,-,-,-,-
10,4224,8.460296630859375,5.400912761688232,266.475830078125,0.05324655398726463,3.4137938022613525,-,-,-,-,-
10,4352,4.473392963409424,2.737910032272339,133.36793518066406,0.04733852297067642,3.544651508331299,-,-,-,-,-
10,4480,7.049324989318848,4.529177665710449,223.3378448486328,0.05062380060553551,2.3614509105682373,6.487915992736816,4.006989479064941,197.1884307861328,0.04462688788771629,4.6441545486450195
10,4608,5.623324871063232,3.4328904151916504,167.6907501220703,0.050553299486637115,4.629734516143799,-,-,-,-,-
10,4736,5.740461349487305,3.7295172214508057,183.5183868408203,0.042931824922561646,1.328279972076416,-,-,-,-,-
10,4864,7.014890193939209,4.339474201202393,213.7731170654297,0.04760099574923515,4.900836944580078,-,-,-,-,-
10,4992,6.180917263031006,3.9197793006896973,192.3396453857422,0.04899448901414871,2.8874683380126953,-,-,-,-,-
10,5120,8.444622039794922,5.365329265594482,264.9255676269531,0.05446473881602287,3.7557294368743896,11.47500991821289,7.185583114624023,356.31072998046875,0.057509198784828186,6.6880998611450195
10,5248,7.0840163230896,4.130026817321777,202.77967834472656,0.05393598601222038,8.722566604614258,-,-,-,-,-
10,5376,5.229642391204834,3.2699387073516846,160.363525390625,0.04454980790615082,3.1151859760284424,-,-,-,-,-
10,5504,11.397276878356934,7.050335884094238,350.2456359863281,0.04566704109311104,7.988182067871094,-,-,-,-,-
10,5632,8.550329208374023,5.111732006072998,252.21499633789062,0.05942098796367645,8.57026481628418,-,-,-,-,-
10,5760,7.188797473907471,4.574216842651367,225.5584716796875,0.049663130193948746,3.0933284759521484,11.9345064163208,7.486499309539795,371.655517578125,0.04968581348657608,6.817664623260498
10,5888,6.815780162811279,4.233581066131592,208.48745727539062,0.042705826461315155,4.546184539794922,-,-,-,-,-
10,6016,4.674098014831543,2.891294479370117,140.9853057861328,0.047837626188993454,3.2511281967163086,-,-,-,-,-
10,6144,6.425088882446289,3.832617998123169,188.0030517578125,0.05127633363008499,6.611640930175781,-,-,-,-,-
10,6272,9.460107803344727,6.048401832580566,299.4854431152344,0.051454443484544754,3.6539618968963623,-,-,-,-,-
10,6400,10.29939079284668,6.539608001708984,324.2920227050781,0.0473962128162384,4.6946611404418945,5.315651893615723,3.362853527069092,164.27670288085938,0.04965107887983322,2.603802442550659
10,6528,6.370070934295654,4.0926594734191895,201.27919006347656,0.054444361478090286,2.101748466491699,-,-,-,-,-
10,6656,9.425568580627441,5.881677627563477,291.39306640625,0.05039185658097267,5.79567813873291,-,-,-,-,-
10,6784,5.199361324310303,3.2840888500213623,160.77029418945312,0.04631402716040611,2.6125540733337402,-,-,-,-,-
10,6912,5.2348175048828125,3.284083604812622,160.89788818359375,0.04149496182799339,3.00260066986084,-,-,-,-,-
10,7040,9.983255386352539,6.437084674835205,318.3477783203125,0.05531936511397362,3.073730945587158,5.764787197113037,3.659721612930298,179.54986572265625,0.0432562418282032,2.6631081104278564
10,7168,4.677484035491943,2.877608299255371,140.0528564453125,0.04873597249388695,3.506113052368164,-,-,-,-,-
10,7296,4.459572792053223,2.7715959548950195,134.7888946533203,0.05128340795636177,2.888047695159912,-,-,-,-,-
10,7424,6.000944137573242,3.857476234436035,189.77096557617188,0.04779309034347534,1.9796524047851562,-,-,-,-,-
10,7552,4.306757926940918,2.6842095851898193,130.85562133789062,0.04414123296737671,2.698505163192749,-,-,-,-,-
10,7680,8.327412605285645,5.3826704025268555,266.3272705078125,0.05253589525818825,2.289336681365967,11.076958656311035,7.151214122772217,354.802001953125,0.05282951518893242,3.248953104019165
10,7808,7.510348796844482,4.8674235343933105,240.28379821777344,0.04423418641090393,1.9585292339324951,-,-,-,-,-
10,7936,5.29134464263916,3.3491783142089844,163.93194580078125,0.04994546249508858,2.5290169715881348,-,-,-,-,-
10,8064,11.699542999267578,7.565771102905273,375.1678161621094,0.05872233584523201,3.2337090969085693,-,-,-,-,-
10,8192,5.6313018798828125,3.6232030391693115,177.8209228515625,0.049542058259248734,1.8034809827804565,-,-,-,-,-
10,8320,7.773229598999023,5.032614707946777,248.22189331054688,0.050494484603405,2.079012870788574,5.851522922515869,3.760880708694458,185.2240447998047,0.045155372470617294,1.9324619770050049
10,8448,5.249034881591797,3.32739520072937,163.16555786132812,0.04467128589749336,2.453131914138794,-,-,-,-,-
10,8576,4.166656494140625,2.613799571990967,126.94761657714844,0.05144181102514267,2.319387674331665,-,-,-,-,-
10,8704,8.179524421691895,5.277499198913574,261.0694274902344,0.048126377165317535,2.4320497512817383,-,-,-,-,-
10,8832,4.378865718841553,2.807680606842041,137.17991638183594,0.04366551339626312,1.5572056770324707,-,-,-,-,-
10,8960,4.924606800079346,3.057178258895874,149.34347534179688,0.04385117441415787,3.3014237880706787,7.04343318939209,4.432972431182861,218.08619689941406,0.04923860356211662,3.8036015033721924
10,9088,5.402609825134277,3.3713011741638184,164.79550170898438,0.04984399676322937,3.3350977897644043,-,-,-,-,-
10,9216,6.734878063201904,4.322793960571289,213.31002807617188,0.044594794511795044,2.343888998031616,-,-,-,-,-
10,9344,5.8295769691467285,3.7241766452789307,182.83006286621094,0.04957336187362671,2.275263547897339,-,-,-,-,-
10,9472,7.259690284729004,4.57038688659668,224.8544464111328,0.05596069619059563,3.847982406616211,-,-,-,-,-
10,9600,6.7762041091918945,4.398094654083252,216.92308044433594,0.047164998948574066,1.617134928703308,6.697060585021973,4.241776943206787,209.03990173339844,0.04999346658587456,3.1489100456237793
10,9728,7.634225368499756,4.900329113006592,241.86122131347656,0.0504315160214901,2.6485259532928467,-,-,-,-,-
10,9856,5.77009391784668,3.6443569660186768,179.0233154296875,0.048759110271930695,2.867445230484009,-,-,-,-,-
10,9984,7.1660051345825195,4.646790981292725,229.40557861328125,0.04417281597852707,1.8098607063293457,-,-,-,-,-
10,10112,11.180001258850098,7.227350234985352,358.4414978027344,0.05438820272684097,3.138475179672241,-,-,-,-,-
10,10240,6.060635089874268,3.8560078144073486,189.27064514160156,0.04887237027287483,2.630479574203491,5.004210472106934,3.2034215927124023,156.87252807617188,0.04488274082541466,1.871811866760254
10,10368,6.0864176750183105,3.896578311920166,191.489501953125,0.051879651844501495,2.2306442260742188,-,-,-,-,-
10,10496,10.81104850769043,6.860752105712891,340.13116455078125,0.054748330265283585,4.94235897064209,-,-,-,-,-
10,10624,8.060585021972656,5.026768684387207,248.60484313964844,0.04434903338551521,5.034186363220215,-,-,-,-,-
10,10752,10.675085067749023,6.918290615081787,342.83306884765625,0.05628557130694389,2.72177791595459,-,-,-,-,-
10,10880,5.887406826019287,3.377333879470825,165.3363494873047,0.04647059366106987,8.10239028930664,4.763729095458984,2.8466317653656006,138.63690185546875,0.0459335595369339,4.847947597503662
10,11008,6.38862419128418,3.93631649017334,193.14309692382812,0.044747494161129,4.761297702789307,-,-,-,-,-
10,11136,5.003532886505127,3.1640970706939697,154.61366271972656,0.05075796693563461,2.425413131713867,-,-,-,-,-
10,11264,9.180673599243164,5.452960014343262,269.2904968261719,0.05730387195944786,9.775054931640625,-,-,-,-,-
10,11392,6.646357536315918,3.4430835247039795,168.36428833007812,0.04872531443834305,14.709064483642578,-,-,-,-,-
10,11520,4.175698757171631,2.562795639038086,124.72994232177734,0.04606609791517258,3.195378541946411,7.039376735687256,4.242281436920166,208.78219604492188,0.04579862207174301,6.634745121002197
10,11648,6.114811420440674,3.4841771125793457,170.44155883789062,0.05214892700314522,8.740696907043457,-,-,-,-,-
10,11776,7.547712326049805,3.8730814456939697,190.4580841064453,0.04776142165064812,17.222885131835938,-,-,-,-,-
10,11904,9.917621612548828,6.4140119552612305,318.036865234375,0.04832001030445099,2.7492189407348633,-,-,-,-,-
10,12032,9.50376033782959,4.740965843200684,233.68995666503906,0.04871397092938423,23.771808624267578,-,-,-,-,-
10,12160,8.775276184082031,4.467617511749268,219.53273010253906,0.049294255673885345,20.630373001098633,5.044656753540039,3.135056495666504,152.74948120117188,0.04720291867852211,3.3490242958068848
10,12288,4.112042427062988,2.617502212524414,127.50165557861328,0.04238753765821457,1.7713602781295776,-,-,-,-,-
